,ID,Followers,following,sn_len,ds_len,tweet_count,retweet_count,label,reputation,AgeOfAccount,TweetPerDay
5695,1.36891402588352E+018,558,661,14,43,16233,82,0,0.457752255947498,2581,4.78144329896907
5696,1.36891402548079E+018,350,149,10,160,223317,10,0,0.701402805611223,3553,65.7782032400589
5697,1.36891402491469E+018,492,836,15,70,215792,37,0,0.370481927710843,2864,63.5617083946981
5698,1.36891402465884E+018,4121,1067,6,92,139545,1,0,0.794333076329992,4309,41.1030927835052
5699,1.36891402160528E+018,23,107,15,40,776,115,0,0.176923076923077,2148,0.228571428571429
5700,1.36891402063632E+018,762,263,11,0,133749,2,0,0.743414634146341,3204,39.3958762886598
5701,1.36891401953335E+018,548,761,6,69,8468,2,0,0.418640183346066,4407,2.49425625920471
5702,1.36891401803596E+018,592,841,7,0,392,2,0,0.413119330076762,831,0.115463917525773
5703,1.36891401679452E+018,982,947,9,0,40242,641,0,0.509072058061172,4046,11.8533136966127
5704,1.36891401678195E+018,183,1057,10,108,87966,3,1,0.14758064516129,1521,25.9104565537555
5705,1.36891401652185E+018,493,1641,15,132,9509,1,1,0.231021555763824,1024,2.80088365243004
5706,1.36891401650086E+018,1959,990,10,97,16041,11,0,0.664292980671414,2695,4.72488954344624
5707,1.36891401624506E+018,3271,2882,8,125,13383,0,0,0.531610596457013,3253,3.9419734904271
5708,1.36891401531811E+018,197,303,9,105,2180,19,0,0.394,3726,0.642120765832106
5709,1.36891401514191E+018,288,532,12,0,7422,106,0,0.351219512195122,2908,2.18615611192931
5710,1.36891401502865E+018,352,2474,15,133,11696,0,1,0.124557678697806,766,3.44506627393225
5711,1.36891401476448E+018,525,1166,10,0,2235,193,0,0.310467179183915,3332,0.658321060382916
5712,1.36891401301538E+018,76,213,13,59,862,779,0,0.262975778546713,2156,0.253902798232695
5713,1.36891401190396E+018,40,290,9,125,3517,0,0,0.121212121212121,2740,1.0359351988218
5714,1.36891401159779E+018,303,580,9,124,2858,3,0,0.343148357870895,3625,0.841826215022091
5715,1.36891401017999E+018,1361,2466,14,116,42104,1,0,0.355631042592109,312,12.4017673048601
5716,1.36891400986553E+018,206,267,7,119,8307,5,0,0.435517970401691,454,2.44683357879234
5717,1.36891400929503E+018,1888,2578,10,154,88560,127,0,0.422749664128974,345,26.0854197349043
5718,1.36891400893859E+018,4254,2472,9,112,24582,0,0,0.632471008028546,4178,7.24064801178203
5719,1.36891400854008E+018,512,2813,8,54,2426,3,1,0.153984962406015,3328,0.714580265095729
5720,1.36891400812491E+018,231626,113,14,108,21325,12,0,0.999512382464756,2860,6.28129602356407
5721,1.36891400454717E+018,637,295,11,121,2867,0,0,0.683476394849785,2800,0.844477172312224
5722,1.36891400342304E+018,7117,3340,15,150,45473,0,0,0.680596729463517,3429,13.3941089837997
5723,1.36891400088129E+018,157,168,8,106,175,4,0,0.483076923076923,2325,0.051546391752577
5724,1.36891400013893E+018,9552,5144,6,152,69511,16,0,0.649972781709309,3638,20.4745213549337
5725,1.36891399910277E+018,468,208,15,62,14919,15,0,0.692307692307692,1152,4.39440353460972
5726,1.36891399790333E+018,55435,14273,11,124,54936,0,0,0.795245882825501,4357,16.1814432989691
5727,1.36891399739169E+018,21497,450,9,146,93120,0,0,0.979496058686836,2240,27.4285714285714
5728,1.36891399658211E+018,3359,4303,9,160,296939,2,0,0.438397285304098,1610,87.4636229749632
5729,1.36891399473662E+018,69850,737,14,106,7416,1,0,0.989558983948886,2463,2.18438880706922
5730,1.36891399463177E+018,1934,5000,14,147,11164,0,1,0.278915488895299,1113,3.28836524300442
5731,1.36891399398169E+018,311,637,10,0,55675,36,0,0.328059071729958,3934,16.39911634757
5732,1.36891399330637E+018,729,1218,13,154,1380,0,0,0.37442218798151,3674,0.406480117820324
5733,1.36891399294147E+018,4202,5002,10,154,254687,4,0,0.456540634506736,3367,75.0182621502209
5734,1.36891399217815E+018,98,244,15,86,152402,0,0,0.286549707602339,1537,44.8901325478645
5735,1.36891399037873E+018,1641,4985,12,141,37101,0,1,0.24766073045578,4274,10.9281296023564
5736,1.36891398508558E+018,63,228,11,15,50679,369,0,0.216494845360825,399,14.9275405007364
5737,1.36891398408314E+018,11,2,13,20,66,6,0,0.846153846153846,312,0.019440353460972
5738,1.36891398230051E+018,7,27,15,30,54,1551,0,0.205882352941176,17,0.015905743740795
5739,1.3689139822754E+018,2112,1660,11,152,5473,6,0,0.559915164369035,426,1.6120765832106
5740,1.36891397985947E+018,6614,7730,12,158,135287,0,0,0.461098717233687,4309,39.8488954344624
5741,1.36891397723786E+018,1443,1146,10,39,341821,6,0,0.557358053302433,3083,100.683652430044
5742,1.36891397558128E+018,73,10,13,59,200840,0,0,0.879518072289157,3785,59.1575846833579
5743,1.36891397499814E+018,0,2,13,0,1,2,1,0,6,0.000294550810015
5744,1.36891397421814E+018,1392213,220,10,61,53688,2,0,0.999842003169991,2165,15.8138438880707
5745,1.36891397407549E+018,18,117,10,19,206,0,1,0.133333333333333,1319,0.060677466863034
5746,1.36891397193644E+018,1493,547,7,106,13587,1,0,0.731862745098039,2521,4.0020618556701
5747,1.36891396948277E+018,228,308,12,118,519,2,0,0.425373134328358,828,0.152871870397644
5748,1.36891396851789E+018,427,236,7,133,180173,12,0,0.644042232277526,3011,53.0701030927835
5749,1.36891396447464E+018,0,28,15,0,304,0,0,0,248,0.089543446244477
5750,1.36891396277188E+018,2852,3315,14,134,41992,565,0,0.462461488568186,3799,12.3687776141384
5751,1.36891396214687E+018,729,1372,15,159,23838,2,0,0.346977629700143,3043,7.02150220913108
5752,1.36891396093477E+018,144,32,15,159,9196,7,0,0.818181818181818,2234,2.70868924889543
5753,1.36891395939122E+018,742,1139,7,85,12434,8,0,0.394471026049973,4097,3.66244477172312
5754,1.36891395764225E+018,443,878,11,154,47685,4,0,0.335352006056018,1888,14.0456553755523
5755,1.36891395455939E+018,49,73,9,158,205,0,0,0.401639344262295,657,0.060382916053019
5756,1.3689139541944E+018,3011,5000,15,120,5920,0,0,0.3758581949819,1356,1.74374079528719
5757,1.36891395354437E+018,150,252,13,0,29256,173,0,0.373134328358209,2412,8.61737849779087
5758,1.36891395349403E+018,1652,680,12,147,10360,0,0,0.708404802744425,3825,3.05154639175258
5759,1.36891395221049E+018,133,94,10,115,23418,4,0,0.585903083700441,468,6.89779086892489
5760,1.3689139495766E+018,469,427,8,128,1160,6,0,0.5234375,46,0.341678939617084
5761,1.36891394885919E+018,33,75,6,39,2079,260,0,0.305555555555556,2463,0.612371134020619
5762,1.36891394528572E+018,127,149,9,113,8904,0,0,0.460144927536232,3987,2.62268041237113
5763,1.36891394424984E+018,480,1309,13,94,17818,2,1,0.268306316377865,1632,5.24830633284242
5764,1.36891394223656E+018,340,332,15,25,14319,37,0,0.505952380952381,2932,4.21767304860088
5765,1.36891394095304E+018,901,1289,12,147,10156,10,0,0.411415525114155,3335,2.99145802650957
5766,1.36891393969062E+018,344,172,10,130,1026,0,0,0.666666666666667,498,0.30220913107511
5767,1.36891393909073E+018,68,208,6,0,17284,346,0,0.246376811594203,3119,5.09101620029455
5768,1.36891393588222E+018,174900,1265,5,128,232302,0,0,0.992819231970028,4508,68.4247422680412
5769,1.3689139338479E+018,1508,969,10,61,5067,6,0,0.608800968914009,4076,1.49248895434462
5770,1.36891393378919E+018,2,11,10,0,501,10,0,0.153846153846154,7,0.147569955817378
5771,1.36891393322715E+018,117,326,12,28,66986,24,0,0.264108352144469,4115,19.7307805596465
5772,1.36891393283296E+018,673,1888,7,151,494,6,0,0.262787973447872,3302,0.145508100147275
5773,1.36891393208635E+018,67165,10851,7,148,109625,7,0,0.860913146021329,4372,32.2901325478645
5774,1.36891393171301E+018,58938,785,11,98,52194,0,0,0.986855985131356,4394,15.3737849779087
5775,1.36891393092875E+018,16716,81,11,25,112206,0,0,0.995177710305412,4916,33.0503681885125
5776,1.36891393088255E+018,1063,1889,7,123,5357,24,0,0.360094850948509,3665,1.5779086892489
5777,1.36891393015692E+018,7458,1009,7,114,3302,0,0,0.880831463328215,4891,0.97260677466863
5778,1.36891392868899E+018,16,68,12,0,245,4,1,0.19047619047619,3797,0.072164948453608
5779,1.3689139263821E+018,1069,1245,15,71,4932,83,0,0.461970613656007,3634,1.45272459499264
5780,1.36891392164249E+018,320,19,13,0,141354,791,0,0.943952802359882,1513,41.6359351988218
5781,1.36891391868136E+018,552,138,15,157,18242,7,0,0.8,3112,5.37319587628866
5782,1.36891391851361E+018,1553,4133,12,154,39273,516,0,0.273126978543792,1719,11.5678939617084
5783,1.36891391814868E+018,470,863,14,0,14929,133,0,0.352588147036759,2802,4.39734904270987
5784,1.36891391755303E+018,185,514,11,0,2687,31,0,0.264663805436338,31,0.791458026509573
5785,1.36891391678129E+018,4794,5253,12,158,72275,0,0,0.477157360406091,3690,21.2886597938144
5786,1.3689139157747E+018,102,300,10,10,34635,68,0,0.253731343283582,2576,10.2017673048601
5787,1.36891391500296E+018,2971,4448,8,119,20102,0,0,0.400458282787438,997,5.92106038291605
5788,1.36891391469253E+018,19824,2960,12,156,114039,0,0,0.870084269662921,4386,33.5902798232695
5789,1.36891391399194E+018,3251,38,14,113,966,0,0,0.988446336272423,2116,0.284536082474227
5790,1.36891391338809E+018,770,175,7,37,8422,37,0,0.814814814814815,3568,2.48070692194404
5791,1.36891391320765E+018,816,915,13,135,14833,4,0,0.471403812824957,2205,4.36907216494845
5792,1.36891391241087E+018,932,227,9,155,4146,6,0,0.804141501294219,2237,1.22120765832106
5793,1.36891390903021E+018,722,802,13,122,134999,0,0,0.473753280839895,4230,39.7640648011782
5794,1.36891390392156E+018,156,358,10,0,1628,15,0,0.303501945525292,4375,0.479528718703976
5795,1.36891390323789E+018,427,476,10,56,203840,116,0,0.472868217054264,3857,60.0412371134021
5796,1.36891390267172E+018,1014,1235,14,21,13810,0,0,0.450867052023121,4212,4.06774668630339
5797,1.36891390208032E+018,927,270,10,54,46257,0,0,0.774436090225564,4217,13.6250368188513
5798,1.36891390206772E+018,215,37,15,106,110,0,0,0.853174603174603,1597,0.03240058910162
5799,1.36891390144698E+018,1014,1235,14,21,13810,0,0,0.450867052023121,4212,4.06774668630339
5800,1.36891390087236E+018,320,356,12,140,796,855,0,0.473372781065089,1750,0.234462444771723
5801,1.36891390004187E+018,281857,1635,9,94,110732,1,0,0.994232641485474,5170,32.6162002945508
5802,1.36891389773074E+018,2,40,13,0,38,0,1,0.047619047619048,40,0.01119293078056
5803,1.36891389687932E+018,1140,410,12,100,122740,0,0,0.735483870967742,1882,36.1531664212077
5804,1.3689138968206E+018,1753,2383,13,120,55938,17,0,0.423839458413926,354,16.4765832106038
5805,1.36891389600278E+018,177,5,15,62,975,0,0,0.972527472527472,3461,0.287187039764359
5806,1.36891389535685E+018,202,250,15,35,771,3,0,0.446902654867257,3192,0.227098674521355
5807,1.36891389448432E+018,8295,573,12,92,35757,0,0,0.935385656292287,4276,10.5322533136966
5808,1.36891389435845E+018,174798,525,7,159,20679,1,0,0.997005526941702,4210,6.09101620029455
5809,1.36891389279407E+018,2725,1104,13,146,16542,0,0,0.711674066335858,1949,4.87245949926362
5810,1.3689138927312E+018,1585,284,11,141,14240,0,0,0.84804708400214,3100,4.19440353460972
5811,1.3689138925298E+018,1508,1904,13,119,13939,927,0,0.441969519343494,3206,4.10574374079529
5812,1.36891389220254E+018,55,158,15,156,381,0,0,0.258215962441315,53,0.112223858615611
5813,1.3689138906131E+018,89,71,8,32,1074,0,0,0.55625,1493,0.316347569955817
5814,1.36891388909473E+018,24010,26207,14,156,726721,1055,0,0.478124937770078,2225,214.056259204713
5815,1.36891388879271E+018,23227,7023,12,159,18647,0,0,0.767834710743802,4421,5.49248895434462
5816,1.36891388366717E+018,285,226,15,158,252,0,0,0.557729941291585,108,0.074226804123711
5817,1.36891388328136E+018,131,1893,11,117,1157,31,0,0.064723320158103,355,0.34079528718704
5818,1.36891388248027E+018,74512,29842,12,138,31414,6,0,0.714031086494049,1576,9.25301914580265
5819,1.36891388060129E+018,44,83,13,0,20,0,0,0.346456692913386,1544,0.005891016200295
5820,1.36891388052997E+018,47306,32525,11,111,435456,26,0,0.592576818529143,4397,128.263917525773
5821,1.36891388019023E+018,360,617,10,77,23758,83,0,0.368474923234391,1391,6.9979381443299
5822,1.36891387863833E+018,275,185,11,0,823,0,0,0.597826086956522,2835,0.242415316642121
5823,1.36891387801328E+018,535,2588,10,101,12812,14,0,0.171309638168428,1704,3.77378497790869
5824,1.36891387324017E+018,1588,1061,13,103,37162,18,0,0.599471498678747,3997,10.9460972017673
5825,1.36891386879006E+018,574,1372,15,87,11350,1551,0,0.294964028776978,138,3.34315169366716
5826,1.36891386850909E+018,819,2501,12,145,75271,1,1,0.246686746987952,3930,22.1711340206186
5827,1.36891386759474E+018,158,244,15,0,10787,8,0,0.393034825870647,3304,3.17731958762887
5828,1.36891386675989E+018,77,82,7,1,1585,0,0,0.484276729559748,33,0.466863033873343
5829,1.3689138667517E+018,12027,11640,8,121,915333,30,0,0.508175941183927,3489,269.612076583211
5830,1.36891386624838E+018,1722,1668,12,29,7212,2491,0,0.507964601769912,4317,2.12430044182621
5831,1.36891386438605E+018,169,93,8,121,2047,8,0,0.645038167938931,3737,0.602945508100147
5832,1.36891386261606E+018,151,2167,15,31,6946,288,0,0.065142364106989,260,2.0459499263623
5833,1.36891386204981E+018,607,500,8,0,21124,7,0,0.5483288166215,3042,6.2220913107511
5834,1.36891386157154E+018,323,2217,7,0,14208,0,1,0.127165354330709,4378,4.18497790868925
5835,1.36891386127391E+018,1992,1399,7,30,12075,5,0,0.587437334119729,3828,3.55670103092783
5836,1.36891386002396E+018,3,11,14,0,12208,0,1,0.214285714285714,1265,3.59587628865979
5837,1.36891385739825E+018,220,206,8,18,12274,10,0,0.516431924882629,33,3.61531664212077
5838,1.36891385682795E+018,560,170,10,146,3764,1,0,0.767123287671233,3270,1.10868924889543
5839,1.36891385551507E+018,843,997,13,153,1617,0,0,0.458152173913043,3063,0.476288659793814
5840,1.36891385364025E+018,78,407,8,71,727,0,1,0.160824742268041,2653,0.214138438880707
5841,1.3689138534935E+018,16246,1014,8,132,39639,2,0,0.941251448435689,3486,11.6756995581738
5842,1.36891385344724E+018,6,251,14,20,1205,160,0,0.023346303501946,47,0.354933726067747
5843,1.36891385146345E+018,83,478,14,0,12048,47,0,0.14795008912656,857,3.54874815905744
5844,1.36891384931598E+018,3907,807,10,148,3023,5,0,0.828807806533729,3391,0.890427098674521
5845,1.36891384901396E+018,9172,10076,12,156,460203,40,0,0.476517040731505,4371,135.553166421208
5846,1.36891384668607E+018,808,807,11,159,22338,0,0,0.50030959752322,832,6.57967599410898
5847,1.36891384634639E+018,1186,2258,11,0,5378,25,0,0.344367015098722,2951,1.5840942562592
5848,1.36891384583887E+018,1621,1532,14,160,412423,3360,0,0.514113542657786,4486,121.479528718704
5849,1.36891384477767E+018,161,323,14,23,27677,64,0,0.332644628099174,1849,8.15228276877761
5850,1.36891384461827E+018,9602,10170,11,108,259499,1253,0,0.485636253287477,2852,76.4356406480118
5851,1.36891384460156E+018,630,10,9,16,76820,6,0,0.984375,201,22.6273932253314
5852,1.36891384118733E+018,658,378,10,150,2019,0,0,0.635135135135135,2099,0.594698085419735
5853,1.36891384116212E+018,117569,4294,14,156,803819,3,0,0.964763710067863,4189,236.765537555228
5854,1.36891384023109E+018,12882,4976,10,157,6418,1,0,0.721357374846007,3994,1.89042709867452
5855,1.3689138382597E+018,2701,189,7,160,8577,0,0,0.934602076124567,3755,2.52636229749632
5856,1.36891383770608E+018,1291,673,13,137,1288,5,0,0.657331975560081,396,0.379381443298969
5857,1.36891383732018E+018,5942,111,14,67,29471,0,0,0.981661985792169,1694,8.68070692194404
5858,1.36891383659885E+018,34,165,13,160,9171,11655,0,0.170854271356784,1667,2.70132547864507
5859,1.36891383443876E+018,114,894,13,0,1195,0,1,0.113095238095238,2806,0.351988217967599
5860,1.36891383224097E+018,110,121,14,62,3941,970,0,0.476190476190476,861,1.16082474226804
5861,1.36891383095312E+018,1540,2589,8,158,133570,21,0,0.372971663841124,4487,39.3431516936672
5862,1.36891383047934E+018,53431,1000,13,157,54866,8,0,0.981628116330767,1882,16.160824742268
5863,1.3689138291077E+018,348,117,6,0,194885,20,0,0.748387096774194,2733,57.4035346097202
5864,1.36891382878047E+018,0,12,15,23,140,69,0,0,134,0.041237113402062
5865,1.36891382862121E+018,10815,3154,7,75,23951,1,0,0.774214331734555,3615,7.05478645066274
5866,1.3689138284577E+018,1137,3788,10,160,42545,4,1,0.230862944162437,192,12.5316642120766
5867,1.36891382715322E+018,319,367,11,0,66229,241,0,0.465014577259475,4291,19.5078055964654
5868,1.36891382493447E+018,5956,50,9,110,49743,0,0,0.991674991674992,314,14.6518409425626
5869,1.36891382317273E+018,19,156,7,116,695,1614,0,0.108571428571429,3438,0.204712812960236
5870,1.36891382277429E+018,837711,206,14,145,682643,2,0,0.999754152260904,4624,201.073048600884
5871,1.36891381750216E+018,1950,2033,11,140,18659,0,0,0.48958071805172,3078,5.4960235640648
5872,1.36891381642422E+018,314458,456,15,122,204159,0,0,0.998551985621471,4434,60.1351988217968
5873,1.368913816311E+018,281,260,11,32,24117,50,0,0.519408502772643,3505,7.10368188512518
5874,1.36891381451563E+018,363,1160,14,0,31286,162,0,0.238345370978332,305,9.21531664212077
5875,1.36891381436895E+018,26,16,14,140,382,1551,0,0.619047619047619,107,0.112518409425626
5876,1.36891381079536E+018,37,81,13,3,7178,0,1,0.313559322033898,125,2.11428571428571
5877,1.36891380990208E+018,438,1109,7,21,39611,786,0,0.283128636069812,2944,11.6674521354934
5878,1.36891380976362E+018,545,424,10,94,1157,91,0,0.562435500515996,186,0.34079528718704
5879,1.36891380590054E+018,6227,1435,14,159,75351,0,0,0.812712085617332,3635,22.1946980854197
5880,1.368913804827E+018,346,513,13,153,6060,0,0,0.40279394644936,432,1.78497790868925
5881,1.36891380253688E+018,1047,1271,7,112,34602,376,0,0.451682484900777,267,10.1920471281296
5882,1.36891380158886E+018,775,1114,10,76,5634,12,0,0.410269984118581,2798,1.65949926362298
5883,1.36891379979377E+018,807,2016,15,159,6856,1,1,0.28586609989373,1264,2.01944035346097
5884,1.36891379913533E+018,1520,4382,8,58,178435,11,0,0.257539817011183,3791,52.5581737849779
5885,1.36891379830064E+018,25569,25235,15,87,61131,0,0,0.503287142744666,3890,18.0061855670103
5886,1.36891379340171E+018,58,25,5,125,738,4,0,0.698795180722892,2106,0.217378497790869
5887,1.36891379327991E+018,336,473,13,14,86142,1010,0,0.415327564894932,1109,25.3731958762887
5888,1.36891379254181E+018,8,79,15,110,65,0,1,0.091954022988506,64,0.019145802650957
5889,1.3689137923363E+018,789,588,15,148,1256,0,0,0.572984749455338,188,0.369955817378498
5890,1.36891379203011E+018,454,691,8,59,86761,516,0,0.396506550218341,3929,25.5555228276878
5891,1.36891379202179E+018,34380,48,9,89,68577,0,0,0.998605785988149,3954,20.19941089838
5892,1.36891379194629E+018,1321,1339,15,55,157095,7,0,0.496616541353383,3692,46.2724594992636
5893,1.36891378998746E+018,2022,382,11,135,1295,7,0,0.841098169717138,5050,0.381443298969072
5894,1.36891378994967E+018,2802,1167,13,156,6988,0,0,0.705971277399849,3393,2.05832106038292
5895,1.36891378993721E+018,1666,481,12,106,2293,1,0,0.775966464834653,3178,0.67540500736377
5896,1.36891378966019E+018,704,1129,9,53,15733,40,0,0.384069830878341,545,4.63416789396171
5897,1.36891378948837E+018,131,595,13,145,2558,5,0,0.180440771349862,3488,0.753460972017673
5898,1.36891378880054E+018,88,88,7,160,411,0,0,0.5,1245,0.121060382916053
5899,1.36891378811267E+018,72,315,15,156,217,0,1,0.186046511627907,571,0.063917525773196
5900,1.36891378638881E+018,31650,9425,15,137,102335,0,0,0.77054169202678,4332,30.1428571428571
5901,1.36891378371706E+018,2544,2689,12,117,61413,1,0,0.486145614370342,1505,18.0892488954345
5902,1.36891378262652E+018,484,2011,12,155,48269,8,0,0.193987975951904,1414,14.2176730486009
5903,1.36891378255093E+018,71,262,14,0,1337,0,1,0.213213213213213,207,0.393814432989691
5904,1.36891378220272E+018,437,1052,14,44,36027,63,0,0.293485560779046,3540,10.6117820324006
5905,1.36891378219864E+018,5263,1963,11,154,12593,1,0,0.728342097979518,3663,3.70927835051546
5906,1.36891377890193E+018,853,4998,13,26,50908,0,0,0.145787044949581,5072,14.9949926362298
5907,1.36891377624694E+018,96,404,14,0,184629,162,0,0.192,3036,54.3826215022091
5908,1.36891377578963E+018,34204,34735,11,127,356227,1,0,0.496148769201758,3994,104.926951399116
5909,1.3689137748712E+018,21718,29,10,103,961066,15,0,0.99866648273325,1976,283.082768777614
5910,1.36891377381009E+018,15702,4225,11,160,133896,0,0,0.787976112811763,4247,39.439175257732
5911,1.3689137725182E+018,100,316,14,118,218,1,1,0.240384615384615,269,0.064212076583211
5912,1.36891377138985E+018,6387,6906,10,101,98426,46,0,0.480478447303092,1848,28.9914580265096
5913,1.36891376920476E+018,789,196,10,1,70815,7,0,0.801015228426396,2870,20.8586156111929
5914,1.36891376903272E+018,3337,4901,11,53,6764,5,0,0.40507404709881,1264,1.99234167893962
5915,1.36891376790453E+018,182,909,9,150,13923,1,1,0.166819431714024,2400,4.10103092783505
5916,1.36891376349625E+018,168,643,8,62,8123,2,1,0.207151664611591,3427,2.39263622974963
5917,1.36891376271616E+018,6592,64,13,160,2742,0,0,0.990384615384615,2622,0.807658321060383
5918,1.36891376239315E+018,20,87,12,0,33,1,1,0.186915887850467,888,0.009720176730486
5919,1.36891376209123E+018,203,1203,9,0,9651,0,0,0.144381223328592,259,2.84270986745214
5920,1.36891376131526E+018,3422,4994,12,82,11437,0,0,0.406606463878327,1017,3.36877761413844
5921,1.36891376087908E+018,94,286,12,0,1616,568,0,0.247368421052632,58,0.4759941089838
5922,1.36891375950751E+018,109,379,6,155,5275,0,0,0.223360655737705,3238,1.55375552282769
5923,1.36891375499866E+018,1284,2149,9,153,18292,3,0,0.37401689484416,3136,5.3879234167894
5924,1.36891375331253E+018,531,4178,9,128,8254,7,0,0.112762794648545,2905,2.43122238586156
5925,1.36891375293087E+018,4937,4498,12,42,7312,3,0,0.5232644409115,2740,2.15375552282769
5926,1.36891374874896E+018,555,3837,11,18,125646,20,0,0.126366120218579,3296,37.0091310751105
5927,1.36891374728514E+018,50,114,8,17,1489,5957,0,0.304878048780488,1864,0.438586156111929
5928,1.36891374687008E+018,107,508,15,0,47340,787,0,0.173983739837398,724,13.9440353460972
5929,1.36891374658053E+018,1348,502,8,129,231718,6,0,0.728648648648649,3020,68.2527245949926
5930,1.36891374640026E+018,58,220,7,88,4413,232,0,0.20863309352518,480,1.29985272459499
5931,1.36891374570392E+018,10,138,13,79,3229,24,0,0.067567567567568,342,0.951104565537555
5932,1.36891374375365E+018,21,55,7,0,5472,10,0,0.276315789473684,1511,1.61178203240059
5933,1.36891374079668E+018,227,75,11,94,1574,2,0,0.751655629139073,2821,0.463622974963181
5934,1.36891373913579E+018,44610,8063,14,13,196970,4,0,0.846923471228143,4569,58.0176730486009
5935,1.36891373811652E+018,295,143,15,99,4311,0,0,0.67351598173516,2712,1.26980854197349
5936,1.36891373604461E+018,73301,9462,12,159,102524,0,0,0.885673549774658,4411,30.1985272459499
5937,1.36891373552029E+018,646,2057,11,83,38972,86,0,0.238993710691824,4262,11.479234167894
5938,1.36891373407748E+018,133,154,12,16,115,642,0,0.463414634146341,845,0.033873343151694
5939,1.36891373303708E+018,36,149,15,39,4934,162,0,0.194594594594595,419,1.45331369661267
5940,1.36891373203483E+018,120,190,13,156,9589,568,0,0.387096774193548,1241,2.82444771723122
5941,1.36891373166567E+018,297,194,13,0,33588,5958,0,0.604887983706721,4304,9.89337260677467
5942,1.36891373059192E+018,2068,4980,13,75,3815,0,0,0.293416572077185,4423,1.12371134020619
5943,1.36891373012218E+018,758,3054,10,151,74155,0,1,0.198845750262329,3446,21.8424153166421
5944,1.36891373002985E+018,599,1206,10,41,11899,1145,0,0.33185595567867,1099,3.50486008836524
5945,1.36891372887228E+018,1339,384,13,65,3578,0,0,0.777132907719095,4403,1.0539027982327
5946,1.36891372846968E+018,373,380,9,0,35500,86,0,0.49535192563081,1839,10.4565537555228
5947,1.36891372718189E+018,79,33,14,5,52488,6,0,0.705357142857143,2811,15.460382916053
5948,1.36891372007268E+018,341,425,9,0,403473,172,0,0.445169712793734,3174,118.843298969072
5949,1.36891371758544E+018,545,631,12,157,14070,38,0,0.46343537414966,3597,4.14432989690722
5950,1.36891371466616E+018,16246,1014,8,132,39639,11,0,0.941251448435689,3486,11.6756995581738
5951,1.36891371363861E+018,83,77,12,36,75646,927,0,0.51875,4057,22.2815905743741
5952,1.36891371071932E+018,480,403,15,80,47454,971,0,0.543601359003397,2920,13.9776141384389
5953,1.36891371016148E+018,2165,1459,13,116,12564,1,0,0.597406181015452,3291,3.70073637702504
5954,1.36891370847117E+018,4976,1353,6,154,12745,6,0,0.786222151998736,3696,3.7540500736377
5955,1.36891370777913E+018,67,361,14,0,2944,10,0,0.156542056074766,32,0.867157584683358
5956,1.36891370741007E+018,92,365,12,0,13005,27,0,0.201312910284464,3103,3.83063328424153
5957,1.36891370473411E+018,2377,603,14,98,15839,6,0,0.797651006711409,3756,4.66539027982327
5958,1.36891370113539E+018,41898,538,15,153,15007,1,0,0.987322085022151,2497,4.42032400589102
5959,1.3689136988453E+018,205,314,9,51,10696,0,0,0.394990366088632,4401,3.15051546391753
5960,1.36891369694111E+018,1321,550,11,79,20091,5,0,0.706039551042223,1162,5.91782032400589
5961,1.36891369620284E+018,1278,1929,15,57,52272,509,0,0.398503274087933,616,15.3967599410898
5962,1.36891369579604E+018,3434,3210,14,129,93313,18,0,0.51685731487056,2969,27.4854197349043
5963,1.36891369533461E+018,17151,1342,7,131,12311,8,0,0.927432001297788,4414,3.62621502209131
5964,1.36891369306131E+018,83,281,15,10,2358,0,0,0.228021978021978,106,0.694550810014728
5965,1.36891369217207E+018,134,266,13,0,9737,14,0,0.335,4129,2.8680412371134
5966,1.36891369045665E+018,32486,503,12,24,3065,2,0,0.984752493255328,3260,0.90279823269514
5967,1.3689136895674E+018,146,658,13,0,3374,972,0,0.181592039800995,4427,0.993814432989691
5968,1.36891368879155E+018,228,444,7,10,6813,39,0,0.339285714285714,3525,2.00677466863034
5969,1.36891368784364E+018,666,1419,15,94,4952,0,1,0.319424460431655,101,1.45861561119293
5970,1.36891368736544E+018,10,52,13,21,71,2,1,0.161290322580645,81,0.020913107511046
5971,1.36891368601068E+018,4336,740,10,32,13444,68,0,0.854215918045705,1005,3.959941089838
5972,1.36891368580928E+018,2582,173,12,112,825269,0,0,0.937205081669691,2265,243.083652430044
5973,1.36891368227762E+018,84,48,15,55,251,0,0,0.636363636363636,384,0.073932253313697
5974,1.36891368039032E+018,3292,1376,11,152,19165,6,0,0.705227077977721,4052,5.64506627393225
5975,1.36891367933336E+018,2,0,12,23,54,0,0,1,268,0.015905743740795
5976,1.36891367932068E+018,65,731,13,57,74116,116,0,0.081658291457287,467,21.8309278350515
5977,1.36891367865392E+018,1526,2157,8,117,5329,2,0,0.414336139017106,3567,1.56966126656848
5978,1.36891367857843E+018,1645,1639,13,128,11733,15,0,0.500913520097442,913,3.4559646539028
5979,1.36891367738717E+018,5856,910,14,160,16947,231,0,0.86550399054094,3038,4.99175257731959
5980,1.36891367027365E+018,859,901,10,127,1536,2,0,0.488068181818182,2277,0.452430044182622
5981,1.36891366875107E+018,90209,98856,13,53,598459,1,0,0.477132203210536,4681,176.276583210604
5982,1.36891366815978E+018,714,351,8,151,529,3,0,0.670422535211268,1915,0.155817378497791
5983,1.36891366762283E+018,665,4044,9,149,220835,192,0,0.141218942450626,1991,65.0471281296024
